,precision,accuracy,recall,duration,f1,auc,iter,fold,tune,model,dataset
1122,0.7956241956241956,0.7625570776255708,0.6993702166115958,224.78948140144348,0.7209843533372945,0.9023465079499564,3,3,8,fcnM,WESAD
1123,0.8071409539035438,0.7853881278538812,0.7483737656151449,271.39279890060425,0.7491484012102788,0.9428346842139946,4,4,8,fcnM,WESAD
1124,0.8162234590806019,0.8447488584474886,0.8571737882082711,206.21451592445374,0.8260479644063552,0.95825037419865,5,5,8,fcnM,WESAD
1125,0.1765601217656012,0.5296803652968036,0.3333333333333333,1645.935462474823,0.2308457711442786,0.4761377757067413,1,1,8,inceptionM,WESAD
1126,0.1765601217656012,0.5296803652968036,0.3333333333333333,1080.0737671852112,0.2308457711442786,0.5,2,2,8,inceptionM,WESAD
1127,0.0563165905631659,0.1689497716894977,0.3333333333333333,1079.5902945995329,0.09635416666666667,0.5,3,3,8,inceptionM,WESAD
1128,0.1004566210045662,0.3013698630136986,0.3333333333333333,1088.3160881996157,0.1543859649122807,0.5,4,4,8,inceptionM,WESAD
1129,0.1004566210045662,0.3013698630136986,0.3333333333333333,1146.3310630321505,0.1543859649122807,0.5,5,5,8,inceptionM,WESAD
1130,0.8406944444444445,0.817351598173516,0.6738799928455101,32.635730266571045,0.6646488014909068,0.8927556082728496,1,1,8,mcdcnnM,WESAD
1131,0.712088042629739,0.7899543378995434,0.7082945013979497,25.06591057777405,0.7076540017716488,0.8813201916650192,2,2,8,mcdcnnM,WESAD
1132,0.6521340114993365,0.6849315068493149,0.6623904468732055,25.333709716796875,0.6502634359162756,0.8446604912122154,3,3,8,mcdcnnM,WESAD
1133,0.7727013194639095,0.821917808219178,0.7056492228906022,21.34099650382996,0.7101604278074868,0.8873732666836115,4,4,8,mcdcnnM,WESAD
1134,0.8708191609977325,0.8310502283105022,0.700907019872537,16.716196537017822,0.7080909514369591,0.8757319231457162,5,5,8,mcdcnnM,WESAD
1135,0.853562075784298,0.8721461187214612,0.8538318883146468,741.2293376922607,0.84905141543797,0.9768361621809896,1,1,8,resnetM,WESAD
1136,0.8404469314607562,0.867579908675799,0.870750844888776,417.4155747890472,0.8499965393133998,0.9687361734775528,2,2,8,resnetM,WESAD
1137,0.7912820512820513,0.817351598173516,0.7617578393440464,757.6950941085815,0.7702870858109669,0.9446903800352076,3,3,8,resnetM,WESAD
1138,0.8133835451533521,0.8356164383561644,0.8860623946830843,684.2956879138948,0.8286892975011787,0.9832716729268453,4,4,8,resnetM,WESAD
1139,0.6893925706933838,0.7534246575342466,0.6975768872320597,414.6141402721405,0.6864012795981823,0.919485512157926,5,5,8,resnetM,WESAD
1140,0.6298003072196621,0.6392694063926939,0.6209885434023366,107.11195182800293,0.6159153344955058,0.8179158782607058,1,1,9,cnnM,WESAD
1141,0.692859137233003,0.7534246575342466,0.6910460617357169,42.08980107307435,0.6919133690152379,0.8795374528133149,2,2,9,cnnM,WESAD
1142,0.6497282608695653,0.7123287671232876,0.6446007135662307,42.04511284828186,0.646953046953047,0.8565542423301045,3,3,9,cnnM,WESAD
1143,0.6652402157778502,0.7488584474885844,0.6426520564451599,45.57955026626587,0.6466798765390416,0.8526763440556544,4,4,9,cnnM,WESAD
1144,0.5879943120260022,0.7534246575342466,0.6152437704161843,40.777127981185906,0.5948479427549196,0.8536647933199658,5,5,9,cnnM,WESAD
1145,0.1765601217656012,0.5296803652968036,0.3333333333333333,769.6851899623871,0.2308457711442786,0.5,1,1,9,encoderM,WESAD
1146,0.1765601217656012,0.5296803652968036,0.3333333333333333,698.1073217391968,0.2308457711442786,0.5,2,2,9,encoderM,WESAD
1147,0.1765601217656012,0.5296803652968036,0.3333333333333333,694.9882915019989,0.2308457711442786,0.5301065171754827,3,3,9,encoderM,WESAD
1148,0.0563165905631659,0.1689497716894977,0.3333333333333333,694.3908059597015,0.09635416666666667,0.5,4,4,9,encoderM,WESAD
1149,0.1765601217656012,0.5296803652968036,0.3333333333333333,696.7529819011688,0.2308457711442786,0.5,5,5,9,encoderM,WESAD
1150,0.7434613828727906,0.7762557077625569,0.7624144520696244,274.73733496665955,0.7469011996332298,0.8959645382059175,1,1,9,fcnM,WESAD
1151,0.8307955423149068,0.8356164383561644,0.8476682011164769,313.49665069580084,0.8267965828761702,0.9780840793771828,2,2,9,fcnM,WESAD
1152,0.8264550264550264,0.7990867579908676,0.7560036525553767,241.30551886558533,0.7764815309371205,0.925573888935958,3,3,9,fcnM,WESAD
1153,0.7864159891598916,0.7899543378995434,0.7751936889867924,282.91827392578125,0.7698180556814961,0.9407624709348849,4,4,9,fcnM,WESAD
1154,0.7351444722139854,0.7534246575342466,0.7161832679074059,223.26877236366272,0.7215919701213819,0.9071175407382304,5,5,9,fcnM,WESAD
1155,0.1004566210045662,0.3013698630136986,0.3333333333333333,1157.8809459209442,0.1543859649122807,0.5,1,1,9,inceptionM,WESAD
1156,0.1765601217656012,0.5296803652968036,0.3333333333333333,838.5993824005127,0.2308457711442786,0.5,2,2,9,inceptionM,WESAD
1157,0.1765601217656012,0.5296803652968036,0.3333333333333333,869.7709374427795,0.2308457711442786,0.5,3,3,9,inceptionM,WESAD
1158,0.3586666666666667,0.54337899543379,0.44427028909787536,930.412281513214,0.3950034578146611,0.610060295405123,4,4,9,inceptionM,WESAD
1159,0.0563165905631659,0.1689497716894977,0.3333333333333333,868.2534692287445,0.09635416666666667,0.5,5,5,9,inceptionM,WESAD
1160,0.5362901362901363,0.6118721461187214,0.5222048066875653,22.33286166191101,0.5291275739538847,0.8073229969781694,1,1,9,mcdcnnM,WESAD
1161,0.6883795903084103,0.7579908675799086,0.6943150046598322,24.58130693435669,0.6912111929435789,0.8925808645636232,2,2,9,mcdcnnM,WESAD
1162,0.6632850241545895,0.6894977168949772,0.6757533395464431,33.45147919654846,0.6591925325385439,0.8680979176668832,3,3,9,mcdcnnM,WESAD
1163,0.7584349359711678,0.8082191780821918,0.7750077663870766,21.67266297340393,0.7655356305672761,0.8975095785440613,4,4,9,mcdcnnM,WESAD
1164,0.5650746268656716,0.7990867579908676,0.6421978404737025,17.77378749847412,0.5989974937343359,0.8422952733297562,5,5,9,mcdcnnM,WESAD
1165,0.5973586384182411,0.6438356164383562,0.5433152588325002,1771.9829206466675,0.54892770175894,0.7159958744010467,1,1,9,resnetM,WESAD
1166,0.7352541249600072,0.7625570776255708,0.6857131426096944,1470.462298631668,0.6982202982202983,0.8804217618872792,2,2,9,resnetM,WESAD
1167,0.7155956730424816,0.7534246575342466,0.6593827369689439,1013.8944902420044,0.6753708683669774,0.9028669147203628,3,3,9,resnetM,WESAD
1168,0.7257834757834759,0.7945205479452054,0.6844493396217534,918.7869482040404,0.6648613665781048,0.7931028599132048,4,4,9,resnetM,WESAD
1169,0.6811302681992336,0.7625570776255708,0.6101061876923947,1067.7897529602049,0.5708726833164615,0.7818769004113832,5,5,9,resnetM,WESAD
1170,0.7146924934968414,0.7945205479452054,0.6757415722932963,63.10830211639404,0.6766981075370765,0.8651149189942293,1,1,10,cnnM,WESAD
1171,0.7310185185185185,0.7899543378995434,0.6685141254106771,52.310711145401,0.6762718762718762,0.8524027554199968,2,2,10,cnnM,WESAD
1172,0.7101302924848786,0.7579908675799086,0.6353375318892561,54.553288698196404,0.6491614255765198,0.8308204364238847,3,3,10,cnnM,WESAD
1173,0.6523118957545188,0.7351598173515982,0.6488745799090627,62.69129467010498,0.6500062133493734,0.8602968171933689,4,4,10,cnnM,WESAD
1174,0.7244797525309337,0.7808219178082192,0.7017566155497189,56.5341260433197,0.7098870950722803,0.8717498846809191,5,5,10,cnnM,WESAD
1175,0.7734567901234568,0.8310502283105022,0.7871986406469166,817.6071975231171,0.7786674832179058,0.9004290340497237,1,1,10,encoderM,WESAD
1176,0.6672839506172838,0.7031963470319634,0.6277735415666451,730.1918351650238,0.6342925156484479,0.8340623146657631,2,2,10,encoderM,WESAD
1177,0.5432573029211684,0.7351598173515982,0.5649599442702891,721.4011340141296,0.5381980338502077,0.8818132395718603,3,3,10,encoderM,WESAD
1178,0.6707249829065484,0.7853881278538812,0.654160430022499,775.5919988155365,0.6177526222902726,0.8944042004386832,4,4,10,encoderM,WESAD
1179,0.5571193753852476,0.7853881278538812,0.6226924416579589,715.6228973865509,0.5832379426129426,0.9001719195684713,5,5,10,encoderM,WESAD
